GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
425970752,20150416,201504,2015,2015.2904,LAB,WORKER,,,,,,LAB,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,-4.09836065573771,3,"Manhattan, New York, United States",US,USNY,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,40.7834,-73.9662,971945,20150416,http://thebangladeshtoday.com/2015/04/ny-protesters-demand-15-minimum-wage/
425989655,20150416,201504,2015,2015.2904,USA,SAN FRANCISCO,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,2,1,2,-8.19209039548022,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20150416,http://www.breitbart.com/california/2015/04/16/black-lives-matter-is-back-in-the-bay-now-with-latino-lives-too/
426032649,20150416,201504,2015,2015.2904,USA,DETROIT,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,5,1,5,-7.69230769230769,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,20150416,http://detroit.cbslocal.com/2015/04/16/8-arrested-after-protesters-rush-tables-at-u-m-board-of-regents-meeting/
426037356,20150416,201504,2015,2015.2904,HRI,RIGHTS ACTIVIST,,,,,,HRI,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,140,140,14,3,-6.5,2,1,2,-2.35507246376812,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,-41.3,174.783,-1521348,20150416,http://www.scoop.co.nz/stories/PO1504/S00146/chickens-will-protest-today.htm
426043221,20150416,201504,2015,2015.2904,MED,JOURNALIST,,,,,,MED,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,2,1,2,-11.3851992409868,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,20150416,http://rt.com/usa/250389-nyc-a14-protesters-arrested/
426043313,20150416,201504,2015,2015.2904,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,3,1,3,-11.3851992409868,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,20150416,http://rt.com/usa/250389-nyc-a14-protesters-arrested/
426043608,20150416,201504,2015,2015.2904,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,2,1,2,-11.3851992409868,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,20150416,http://rt.com/usa/250389-nyc-a14-protesters-arrested/
426043722,20150416,201504,2015,2015.2904,USA,UNITED STATES,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,2,1,2,-11.3851992409868,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,42.3442,-75.1704,944840,20150416,http://rt.com/usa/250389-nyc-a14-protesters-arrested/
426070229,20150417,201504,2015,2015.2932,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,170,15,170,-5.48378217641054,3,"Ann Arbor, Michigan, United States",US,USMI,42.2709,-83.7263,620133,3,"Ann Arbor, Michigan, United States",US,USMI,42.2709,-83.7263,620133,3,"Ann Arbor, Michigan, United States",US,USMI,42.2709,-83.7263,620133,20150417,http://www.sfgate.com/news/crime/article/Police-arrest-8-affirmative-action-protesters-at-6205188.php
426070230,20150417,201504,2015,2015.2932,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,40,4,40,-5.6,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,20150417,http://www.therepublic.com/view/story/fd5fc916119d4ae18e3ff58ec037f079/MI--U-M-Regents-Protest
